#id,username,repository,committers,authors,age_days,commits,files,main_lang,number_langs,bytes_main_lang,bytes_total,major_contrib,number_contribs,commits_major_contrib,commits_total,main_uml_author,number_uml_authors,changes_by_main_uml_author,total_uml_changes
1925,dalaen,TheIsland,4,4,1182,168,50,None,None,None,None,4210,4,76,168,4209,2,1,2
1926,kstyrc,dri-service,1,1,1235,32,399,None,None,None,None,4211,1,32,32,4211,1,5,5
1927,simara-svatopluk,LOST,7,7,1443,82,74,None,None,None,None,4216,7,30,82,4213,1,1,1
1928,powerstorm,PowerStorm,7,7,1446,52,280,None,None,None,None,4220,7,16,52,4221,1,1,1
1929,DanielChrome,ControleDeVendas,2,2,1236,16,659,None,None,None,None,4227,2,15,16,4227,1,2,2
1930,whughchen,realODMatrix,3,3,1182,37,58,None,None,None,None,4228,3,28,37,4228,1,3,3
1931,JonJam,avsummariser,1,1,1396,2,278,None,None,None,None,4231,1,2,2,4231,1,10,10
1932,ChaosHill,Armored_Assault,5,5,1463,665,2531,None,None,None,None,4235,5,187,665,4234,1,1,1
1933,gavalda,CalcPolo,4,4,1401,17,541,None,None,None,None,4237,4,9,17,4240,1,4,4
1934,tgebarowski,edami-gsp,2,2,1422,50,93,None,None,None,None,4241,2,36,50,4242,1,1,1
1935,GDSSecurity,burpee,4,4,2066,40,42,None,None,None,None,4244,4,35,40,4244,1,2,2
1936,milieudefensie,buildout.intranet,12,12,2134,173,149,None,None,None,None,4258,12,79,173,,0,,0
1937,rdutra,TimbaGo,1,1,1449,1,249,None,None,None,None,4259,1,1,1,4259,1,1,1
1938,isqb,POP,5,5,1427,184,245,None,None,None,None,4261,5,62,184,4263,1,4,4
1939,telmofriesen,oficinas3-bellator,5,5,1202,119,3698,None,None,None,None,4266,5,68,119,4266,2,24,30
1940,markusmo,HotelSoftware,14,14,1504,1622,4385,None,None,None,None,4273,14,384,1622,4272,4,4,10
1941,jonathanwiesel,DesarrolloBMW,4,4,1272,78,317,None,None,None,None,4287,4,33,78,4285,2,1,2
1942,carlosaml,argouml,4,4,1303,8,4858,None,None,None,None,4290,4,4,8,4288,1,5,5
1943,mshmidov,bsu-lectures,7,7,1204,165,673,None,None,None,None,4294,7,61,165,4297,1,2,2
1944,tsm,DroidObserver2,6,6,1610,84,136,None,None,None,None,4301,6,36,84,4304,2,1,2
1945,senkz,PaF-Relationship-helper-for-usecases-and-UML,6,6,1511,72,77,None,None,None,None,4307,6,25,72,4307,2,3,4
1946,dextervip,bate-papo,4,4,1441,64,73,None,None,None,None,2876,4,33,64,4312,1,2,2
1947,s10146,Projekt-Sklep,3,3,1233,15,106,None,None,None,None,4313,3,8,15,4313,2,1,2
1948,fructu,abidos,2,2,1140,47,386,None,None,None,None,4315,2,28,47,4316,2,10,17
1949,oar-team,oar,42,43,3814,4703,21331,None,None,None,None,4317,43,1014,4703,,0,,0
1950,yigitbey,sehriye,9,9,1894,232,833,None,None,None,None,4360,9,147,232,4360,1,7,7
1951,chambejp,frameworks,1,1,1450,2,24011,None,None,None,None,4369,1,2,2,4369,1,2,2
1952,1989gaurav,InternetBankingSystem,1,1,1184,2,8997,None,None,None,None,4370,1,2,2,4370,1,4,4
1953,thijsterlouw,zeromq2-uml,1,1,1906,4,6,None,None,None,None,4371,1,4,4,4371,1,2,2
1954,nickveenhof,devdays_solr_wizardry,3,3,1403,19,177,None,None,None,None,4373,3,14,19,4373,1,2,2
1955,sabrsorensen,Compiler,9,9,1524,247,131,None,None,None,None,4375,9,105,247,4375,1,1,1
1956,klando,pgpiwik,9,9,3178,1248,4466,None,None,None,None,4386,9,848,1248,4386,1,3,3
1957,DomoTop,DomoTop,6,6,1524,651,9133,None,None,None,None,4394,6,389,651,4397,1,2,2
1958,tdidriksen,BON-ES-Report,3,3,1435,61,64,None,None,None,None,4399,3,34,61,4399,1,2,2
1959,activerain,ServerTests,1,1,1456,7,1800,None,None,None,None,4402,1,7,7,4402,1,1,1
1960,Edifice,MyChamp,4,4,1188,113,82,None,None,None,None,4406,4,65,113,4406,1,1,1
1961,pcego,SGAS,3,3,1401,148,433,None,None,None,None,4408,3,83,148,4409,2,4,5
1962,WoH,android_frameworks_base,838,1396,2723,115079,58198,None,None,None,None,260,1396,5317,115079,147,1,5,5
1963,johngodoi,Maritaca_SD_version,21,21,1615,604,2478,None,None,None,None,4671,21,164,604,4680,2,1,2
1964,fitti72,blog,1,1,1411,6,3135,None,None,None,None,4691,1,6,6,4691,1,1,1
1965,snejati86,MissionariesAndCannibals,1,1,1278,5,18,None,None,None,None,4692,1,5,5,4692,1,1,1
1966,lorneliechty,pleaseholdapplause,1,1,1262,22,593,None,None,None,None,4693,1,22,22,4693,1,1,1
1967,s9329,NewProjekt,2,2,1230,8,65,None,None,None,None,4694,2,6,8,4694,1,1,1
1968,marred01,SelaJavaProj,3,3,1375,51,74,None,None,None,None,4695,3,26,51,4696,1,3,3
1969,c1103014,sharerepository,3,3,1393,47,263,None,None,None,None,4700,3,31,47,4700,1,1,1
1970,Yserz,Auto-B-Day,7,7,1609,719,519,None,None,None,None,4701,7,258,719,4702,1,2,2
1971,bryanhales,bootstrap-prototype-boilerplate,2,2,1439,4,2557,None,None,None,None,4708,2,3,4,4708,1,1,1
1972,cowpig,Comp-354-Group-Project,14,14,1180,185,256,None,None,None,None,4714,14,42,185,4713,1,4,4
1973,ennquerst,reMamba,2,2,1235,4,37,None,None,None,None,4725,2,3,4,4725,1,1,1
1974,wtwiki,wtwiki.github.com,1,1,1456,5,64,None,None,None,None,4726,1,5,5,4726,1,2,2
1975,blackberry,OGRE,8,8,1205,23,12950,None,None,None,None,4731,8,8,23,4728,1,2,2
1976,greggreg,ProjetEbook,3,3,1394,47,218,None,None,None,None,4735,3,33,47,4736,2,1,2
1977,hugosantos22,SistemaVendas,1,1,1477,2,20,None,None,None,None,4738,1,2,2,4738,1,1,1
1978,sauloo,Vendas,2,2,1445,3,62,None,None,None,None,4740,2,2,3,4739,1,1,1
1979,DaniloFS,COMPETRO,4,4,1409,37,325,None,None,None,None,4743,4,16,37,4738,1,2,2
1980,tarcisiomandrade,Medsys-Documentacao,2,2,1398,10,116,None,None,None,None,4744,2,6,10,4745,1,1,1
1981,antoniomolram,Mixim_protocol,1,1,1250,9,1010,None,None,None,None,4746,1,9,9,4746,1,1,1
1982,pohltm,Battle,3,3,1452,96,116,None,None,None,None,4747,3,35,96,4748,2,2,3
1983,markusbona,igs-sift,4,4,1406,20,2426,None,None,None,None,4751,4,11,20,4752,1,1,1
1984,ragusa87,the-road-to-baghdad,4,4,1412,28,64,None,None,None,None,4755,4,21,28,4755,1,1,1
1985,jeffton,Pervasive-Assignment-3,2,2,1441,35,138,None,None,None,None,4759,2,18,35,4759,1,1,1
1986,elenazab,Homework,2,2,1481,83,495,None,None,None,None,4761,2,77,83,4761,1,2,2
1987,carealejo,Documentaci-Ingesoft,2,2,1265,24,77,None,None,None,None,4763,2,23,24,4763,1,2,2
1988,colinmcnamara,lessons,2,2,1235,152,769,None,None,None,None,4764,2,151,152,4764,1,1,1
1989,Ryouzanki,rapportC,3,3,1397,48,26,None,None,None,None,4766,3,25,48,4768,2,1,2
1990,wyuka,calligra,516,519,6561,87460,50374,None,None,None,None,4805,519,8007,87460,5000,2,1,2
1991,lunatik-210,codefest2013,3,3,1193,175,297,None,None,None,None,5290,3,135,175,5292,1,1,1
1992,kuroda,hinagiku,1,1,1923,266,349,None,None,None,None,5293,1,266,266,5293,1,1,1
1993,Coolagin,patterns_doc,1,1,1386,10,24,None,None,None,None,5294,1,10,10,5294,1,1,1
1994,ssnowden,Reynolds-Spade,2,2,1369,5,14,None,None,None,None,5296,2,4,5,5296,1,1,1
1995,nklose,CMPUT301,7,7,1286,180,516,None,None,None,None,5298,7,64,180,5298,1,4,4
1996,propra12-orga,Gruppe48,10,10,1433,195,263,None,None,None,None,5312,10,52,195,,0,,0
1997,ricedsp,rwt,4,4,1664,168,1046,None,None,None,None,5315,4,143,168,5316,1,1,1
1998,BrunoCerqueira,Engenharia-de-Software-Puc-Minas,1,1,1392,1,9,None,None,None,None,5318,1,1,1,5318,1,1,1
1999,talesporto,Projeto-Final,3,3,1806,330,208,None,None,None,None,5320,3,181,330,5320,2,19,25
2000,zetacomponents,Tree,10,10,3176,125,147,None,None,None,None,5322,10,101,125,5322,1,15,15
2001,zetacomponents,PhpGenerator,13,13,3897,65,36,None,None,None,None,5322,13,35,65,5322,2,3,4
2002,zetacomponents,WorkflowSignalSlotTiein,6,6,2964,46,30,None,None,None,None,5322,6,22,46,5322,2,1,2
2003,zetacomponents,ConsoleTools,16,18,3891,413,314,None,None,None,None,1929,18,267,413,1929,3,8,13
2004,chrissicool,l4openbsd,5,5,2042,373,92316,None,None,None,None,5330,5,253,373,5330,1,6,6
2005,RealVNC,AndroidFrameworksBase,232,400,2723,12343,20866,None,None,None,None,237,400,3813,12343,147,1,5,5
2006,nickveenhof,msc_solr_drupal,1,1,1532,18,110,None,None,None,None,4373,1,18,18,4373,1,2,2
2007,janhaag,PSE2011,9,9,1608,518,866,None,None,None,None,5338,9,115,518,5337,2,1,2
2008,magnayn,jpivot,12,12,3927,126,1150,None,None,None,None,5345,12,44,126,,0,,0
2009,cgreenhalgh,mod_webctimport,2,2,1777,30,55,None,None,None,None,5356,2,25,30,5357,1,7,7
2010,skinner2012,App-Inventor,2,2,1445,14,2135,None,None,None,None,5359,2,13,14,5359,1,1,1
2011,mortenhanssen89,feide,5,5,1180,58,141,None,None,None,None,5360,5,37,58,5364,1,2,2
2012,pschmitt,cpp_project,5,5,1595,70,1425,None,None,None,None,5365,5,38,70,5368,1,1,1
2013,jdevelop,java-beginners-presentation,1,1,1488,7,22,None,None,None,None,5370,1,7,7,5370,1,4,4
2014,fip,FIP3A,3,3,1608,10,558,None,None,None,None,5372,3,8,10,5372,1,1,1
2015,xklakoux,Me-GustAUTO,5,5,1279,169,328,None,None,None,None,5374,5,65,169,5376,1,2,2
2016,titokone,kohahdus,6,6,3476,696,556,None,None,None,None,5379,6,200,696,5379,1,1,1
2017,activeingredient,ezComponents,24,24,3904,7735,59390,None,None,None,None,5388,24,2078,7735,5387,7,157,387
2018,philippe-goetz,tuleap-debian,49,50,5509,12344,13825,None,None,None,None,5418,50,2839,12344,5419,1,1,1
2019,bricksdev,trunk,6,6,1365,48,2404,None,None,None,None,5462,6,36,48,5461,1,1,1
2020,sisolitm,Adequom,1,1,1103,1,52,None,None,None,None,5465,1,1,1,5465,1,1,1
2021,rubyworks,bezel,1,1,2241,63,271,None,None,None,None,5466,1,63,63,5466,1,1,1
2022,AndreasMaerki,flighttracker,4,4,1170,83,393,None,None,None,None,5467,4,53,83,5467,1,1,1
2023,jssantacruz,RepositorioMoviles,1,1,1157,9,109,None,None,None,None,5471,1,9,9,5471,1,1,1
2024,jjn1056,Shutterstock-Exchange,1,1,1455,16,119,None,None,None,None,5472,1,16,16,5472,1,1,1
2025,wlodi83,BabyWall,254,308,2125,11085,21596,None,None,None,None,5479,308,1435,11085,5785,1,4,4
2026,theHeimes,DataSetComparator,2,2,1173,3,96,None,None,None,None,5786,2,2,3,5786,1,1,1
2027,laugga,FieldKit,3,3,1288,75,422,None,None,None,None,5788,3,66,75,5788,1,1,1
2028,jinahadam,Keystroke-Dynamics,1,1,1975,2,500,None,None,None,None,5791,1,2,2,5791,1,1,1
2029,mittwinter,zerobot,1,1,2112,183,96,None,None,None,None,5792,1,183,183,5792,1,1,1
2030,CS301Team,cs301w04,5,5,1517,179,597,None,None,None,None,5794,5,63,179,5793,1,1,1
2031,lnsi,thesis,3,3,1691,93,2466,None,None,None,None,5798,3,63,93,5798,1,1,1
2032,TrashyTrash-,p2pastie,3,3,1277,8,31,None,None,None,None,5803,3,4,8,5801,1,1,1
2033,ObeoNetwork,Variability-Designer,1,1,1533,2,2142,None,None,None,None,5804,1,2,2,5804,1,7,7
2034,swe574group1,Bingo,14,14,1643,416,1568,None,None,None,None,5807,14,181,416,5805,1,1,1
2035,xSmallDeadGuyx,Rubik-Teacher,1,1,1267,25,32,None,None,None,None,5819,1,25,25,5819,1,2,2
2036,pdelmoral,NIT2012,1,1,1275,1,17,None,None,None,None,5820,1,1,1,5820,1,1,1
2037,dreamcwli,android_frameworks_base,744,1147,2723,104637,51951,None,None,None,None,260,1147,4914,104637,147,1,5,5
2038,adrian,blackjack,1,1,1975,1,50,None,None,None,None,5821,1,1,1,5821,1,1,1
2039,rafamanzo,Xadrez-em-Realidade-Aumentada,1,1,2012,52,1033,None,None,None,None,5822,1,52,52,5822,1,3,3
2040,JugadorNumero12,JugadorNum12,18,18,1216,1878,1753,None,None,None,None,5833,18,276,1878,5833,2,6,12
2041,soapower,soapower,10,10,1239,779,917,None,None,None,None,5841,10,606,779,5841,1,4,4
2042,AlexFaraino,RSS-Lounge-Fork,1,1,2414,120,7777,None,None,None,None,5851,1,120,120,5851,1,9,9
2043,magnayn,wcf,7,7,3927,33,1112,None,None,None,None,5345,7,19,33,5345,2,1,2
2044,msbaek,breaking-inheritance-dependency,1,1,1187,34,48,None,None,None,None,5852,1,34,34,5852,1,4,4
2045,ClemensDaCoder,PacmanBoard,3,3,1187,166,93,None,None,None,None,5853,3,108,166,5853,1,1,1
2046,FunThomas424242,rezept-dsl,3,3,1504,136,621,None,None,None,None,5858,3,70,136,5858,1,1,1
2047,icanblink,apm,1,1,1260,18,295,None,None,None,None,5859,1,18,18,5859,1,3,3
2048,Chocolancer,ESGame,2,2,1203,60,3561,None,None,None,None,5860,2,31,60,5860,1,4,4
2049,adamrconnah,MajorProject,20,20,1238,105,10042,None,None,None,None,5864,20,45,105,5864,2,3,4
2050,dmgcodevil,phantombox-client,2,2,1229,35,389,None,None,None,None,5882,2,31,35,5882,1,6,6
2051,williballenthin,williballenthin.com,1,1,1201,117,2212,None,None,None,None,5884,1,117,117,5884,1,54,54
2052,phyper,FlatOrganizer,6,6,1168,237,137,None,None,None,None,5888,6,84,237,5888,1,1,1
2053,compbio-UofT,savant,9,9,2221,1932,27660,None,None,None,None,5894,9,681,1932,5893,2,1,2
2054,remdex,fof,3,3,1172,16,8563,None,None,None,None,5902,3,12,16,5901,1,1,1
2055,franklixuefei,quadris,1,1,1169,5,41,None,None,None,None,5903,1,5,5,5903,1,1,1
2056,Maria-G,CS325,4,4,1176,36,344,None,None,None,None,5907,4,28,36,5907,1,1,1
2057,saramgsilva,MyMSDNSamples,2,2,1193,27,1104,None,None,None,None,5909,2,14,27,5909,1,3,3
2058,ivivanov,TelerikAcademy,2,2,1180,80,3006,None,None,None,None,5910,2,74,80,5910,1,2,2
2059,sposs,Documents,9,9,1776,187,568,None,None,None,None,5912,9,101,187,5917,1,1,1
2060,jalybeck,JAsteroids,3,3,1181,50,428,None,None,None,None,5923,3,48,50,5923,1,1,1
2061,IsaacGonzalez,herramientas_procesos,2,2,1169,8,200,None,None,None,None,5925,2,7,8,5925,1,3,3
2062,and146,SPLAT-ARI,21,22,5003,9941,41075,None,None,None,None,5930,22,7287,9941,5926,1,6,6
2063,ravenscroftj,SPE,3,3,3902,329,3295,None,None,None,None,5949,3,327,329,5948,2,1,2
2064,Dragonbr,EDP11,2,2,1171,3,338,None,None,None,None,5951,2,2,3,5951,1,1,1
2065,mephju,clothtag,3,3,1221,57,1059,None,None,None,None,5952,3,39,57,5952,1,1,1
2066,Beziks,MI-SWE-RacesStatistics,1,1,1172,8,121,None,None,None,None,5955,1,8,8,5955,1,1,1
2067,nfrolov,useless-chess,1,1,1175,89,242,None,None,None,None,5956,1,89,89,5956,1,5,5
2068,Jorzi,UGTD,4,4,1177,49,107,None,None,None,None,5960,4,29,49,5959,1,2,2
2069,coldsoft,RoboOfficeNXT,2,2,1208,42,481,None,None,None,None,5961,2,40,42,5961,1,1,1
2070,mohard,inz,2,2,1171,10,522,None,None,None,None,5964,2,6,10,5964,1,1,1
2071,joaquinmag,janpix,4,4,1196,531,6037,None,None,None,None,5965,4,377,531,5966,1,2,2
2072,lzqwebsoft,heroku-blog,8,8,1221,105,1423,None,None,None,None,5970,8,39,105,5975,2,2,3
2073,ashishlal,pjproject-2.0.1,2,2,1206,27,17787,None,None,None,None,5978,2,26,27,5978,1,1,1
2074,Wagyl,terminus,2,2,1173,9,166,None,None,None,None,5979,2,7,9,5979,1,1,1
2075,dandelion,dandelion-datatables,15,15,1146,952,1887,None,None,None,None,5981,15,873,952,5981,1,1,1
2076,sunnypatel,Classwork,13,13,1509,241,5561,None,None,None,None,5996,13,179,241,6001,1,1,1
2077,adrian-bl-hox-jb,android_frameworks_base,746,1148,2723,104587,51722,None,None,None,None,260,1148,4910,104587,147,1,5,5
2078,varunrayen,soen6441_project,4,4,1168,26,250,None,None,None,None,6013,4,18,26,6013,1,2,2
2079,asterisk,pjproject,9,12,1184,83,2811,None,None,None,None,6017,12,31,83,6016,1,1,1
2080,antlion,GeologPOI,2,3,1232,26,714,None,None,None,None,6029,3,22,26,6029,1,3,3
2081,zlatkov,Telerik,1,1,1170,79,3714,None,None,None,None,6032,1,79,79,6032,1,1,1
2082,Hexanome4113,projet-ingenierie,16,16,1203,250,136,None,None,None,None,6038,16,37,250,6047,3,2,4
2083,KirillVasylev,telecommunications_protocols,2,2,1174,2,5,None,None,None,None,6049,2,1,2,6050,1,1,1
2084,CERT-Polska,hsn2-commons-java,11,11,1170,112,471,None,None,None,None,6054,11,36,112,6051,1,9,9
2085,inadram,Code-Sample,3,3,1178,59,8663,None,None,None,None,6062,3,34,59,6064,1,2,2
2086,sshum,bcit-courses,19,19,2625,1370,56283,None,None,None,None,6065,19,903,1370,6067,1,1,1
2087,joseluismolinasoria,MindMapJS,2,2,1189,68,501,None,None,None,None,6084,2,67,68,6084,1,31,31
2088,plcgi1,woa-toolkit-alphumanservice,3,3,1760,34,530,None,None,None,None,6088,3,24,34,6088,1,1,1
2089,cricket007,CSSE230--Facebook,4,4,1160,71,124,None,None,None,None,6090,4,24,71,6090,1,1,1
2090,Sheba,MAI_SCADA,9,9,1609,75,120,None,None,None,None,6094,9,18,75,6095,1,3,3
2091,veniora,se306p1,15,15,1357,282,2056,None,None,None,None,6112,15,87,282,6112,1,1,1
2092,bkbeckman,eye-tracking,10,10,1163,24,7501,None,None,None,None,6122,10,5,24,,0,,0
2093,alberto56,game-of-life-1,6,6,1797,403,1839,None,None,None,None,6127,6,215,403,6127,1,1,1
2094,hubertgrzeskowiak,Azure--Infinite-Skies,12,12,2631,372,459,None,None,None,None,6143,12,190,372,,0,,0
2095,jfbrazeau,Activity-Manager,6,6,2376,241,1361,None,None,None,None,6149,6,153,241,6145,1,2,2
2096,IkarosKappler,ikrs.http,3,3,1352,81,3492,None,None,None,None,6152,3,78,81,6152,1,1,1
2097,xq2537,platform_frameworks_base,680,1056,2723,93003,45572,None,None,None,None,260,1056,4521,93003,147,1,5,5
2098,csiki,Eselykiegy,3,3,1187,52,1064,None,None,None,None,6155,3,46,52,6155,1,3,3
2099,Torboto,cmput301W13T07,17,17,1165,487,397,None,None,None,None,6162,17,187,487,6162,1,4,4
2100,dwicke,ycp-robot,15,15,1658,172,14545,None,None,None,None,6175,15,92,172,6175,1,1,1
2101,jrguenther,MultimediaProgramming,3,3,1224,12,482,None,None,None,None,6191,3,8,12,6191,1,3,3
2102,possum-software,possum,16,16,1756,1150,715,None,None,None,None,6193,16,875,1150,6193,1,2,2
2103,resiprocate,resiprocate,93,94,4945,58748,834311,None,None,None,None,6210,94,11965,58748,,0,,0
2104,PT4,ProjetS4,28,28,1162,152,427,None,None,None,None,6306,28,43,152,6304,3,1,3
2105,dsheiko,design-patterns-for-web-developer,3,3,1175,54,1269,None,None,None,None,6332,3,44,54,6332,1,29,29
2106,hellrider42,MyAnt,2,2,1163,6,2277,None,None,None,None,6335,2,5,6,6335,1,2,2
2107,sarahjcotton,SSDProject,1,1,1161,6,51,None,None,None,None,6336,1,6,6,6336,1,4,4
2108,yang3wei,andyque.github.com,67,80,2360,741,1148,None,None,None,None,3166,80,323,741,6343,1,2,2
2109,CMPUT301W13T11,classproject,5,5,1161,62,502,None,None,None,None,6350,5,25,62,6350,1,11,11
2110,apache,tomee-site,12,12,1762,962,54671,None,None,None,None,6356,12,356,962,6358,2,1,2
2111,Bwata,Tweet9001,4,4,1171,43,197,None,None,None,None,6364,4,31,43,6364,1,3,3
2112,shunenchen,CSE218-2013-WINTER,7,7,1166,187,76,None,None,None,None,6370,7,55,187,6369,1,1,1
2113,lostechies,wordpress,6,6,1461,38,10601,None,None,None,None,6378,6,18,38,6375,1,3,3
2114,pukkaone,tcom,1,1,1974,10,146,None,None,None,None,6381,1,10,10,6381,1,1,1
2115,jkuryla,checklist,6,6,1160,56,538,None,None,None,None,6386,6,27,56,6386,1,1,1
2116,leninmhs,komunal,3,3,1441,7,88,None,None,None,None,6389,3,3,7,6389,1,4,4
2117,oazabir,StudentDataBank,1,1,1166,17,546,None,None,None,None,6391,1,17,17,6391,1,3,3
2118,mason-bially,openid-cas-bridge,2,2,1166,13,4,None,None,None,None,6392,2,12,13,6392,1,1,1
2119,team2roundrock,dev,7,7,1159,177,504,None,None,None,None,6397,7,59,177,6395,1,1,1
2120,Marvin182,TaylorPLib,2,2,1268,299,32530,None,None,None,None,6402,2,171,299,6402,1,4,4
2121,s9755,mprProject,2,2,1235,11,82,None,None,None,None,6403,2,8,11,6403,1,1,1
2122,cazares,cazares.github.com,5,5,1161,22,65,None,None,None,None,6406,5,8,22,6406,1,3,3
2123,joanSolCom,My-projects,4,4,1259,29,927,None,None,None,None,6411,4,13,29,6411,1,2,2
2124,anitshrestha,practise,3,3,1412,45,1581,None,None,None,None,6414,3,23,45,6414,1,1,1
2125,bubata85,problem_solver,3,3,1163,67,125,None,None,None,None,6418,3,63,67,6418,1,4,4
2126,liuzhengbaihe,GlobalSignalHandler,2,2,1163,15,46,None,None,None,None,6420,2,14,15,6420,1,1,1
2127,bcfurtado,educabrasil,3,3,1190,32,170,None,None,None,None,6421,3,25,32,6421,1,1,1
2128,umutgultepe,MsThesisLatex,4,4,1268,63,182,None,None,None,None,6424,4,31,63,6424,1,2,2
2129,Gallard88,PWM_Controller,3,3,1171,131,135,None,None,None,None,6429,3,120,131,6429,1,1,1
2130,shadow-robot,sr-ronex,28,28,1161,1029,732,None,None,None,None,6432,28,357,1029,6432,2,3,4
2131,likeleon,RocketCommanderOgre,3,3,1162,3,9334,None,None,None,None,6459,3,1,3,6460,1,2,2
2132,polspeek,SETeam5,7,7,1157,30,81,None,None,None,None,6462,7,13,30,6467,1,2,2
2133,itodorov,wwwtech,3,3,1194,38,193,None,None,None,None,6470,3,22,38,6470,1,5,5
2134,Artiavis,sereporttemplates,12,12,1178,185,340,None,None,None,None,6473,12,51,185,6473,3,1,3
2135,heroandtn3,faceme,2,2,1206,80,243,None,None,None,None,3804,2,75,80,3804,1,4,4
2136,pghilardi,inf.ufsc.br.dissertacao,1,1,1204,14,159,None,None,None,None,6485,1,14,14,6485,1,4,4
2137,mhawes,wstealmandel,1,1,1160,76,201,None,None,None,None,6486,1,76,76,6486,1,2,2
2138,jbrtdfj,unwdp.jvm.ui,2,2,1164,6,1945,None,None,None,None,6488,2,5,6,6488,1,2,2
2139,GsxrDon,frameworks_base,1,1,1166,28,21894,None,None,None,None,6489,1,28,28,6489,1,2,2
2140,pmoore,dcphotobooth-old,8,8,1542,263,2011,None,None,None,None,6492,8,101,263,6490,1,1,1
2141,yspark,piwik,2,2,1184,7,2513,None,None,None,None,6498,2,6,7,6498,1,1,1
2142,MakSim345,MS-VC08,2,2,1160,186,1791,None,None,None,None,6500,2,185,186,6500,1,2,2
2143,jsrawan-mobo,samples,9,10,1616,55,401,None,None,None,None,6502,10,17,55,6504,2,2,4
2144,yongbingchen,yongbingchen.github.com,79,93,2360,764,977,None,None,None,None,3166,93,323,764,6525,1,1,1
2145,chango1611,JGAL,1,1,1162,12,1408,None,None,None,None,6526,1,12,12,6526,1,8,8
2146,rabsouza,sigeco,3,3,1178,16,389,None,None,None,None,6529,3,11,16,6528,1,1,1
2147,mkolisnyk,Sirius,2,2,1214,335,5554,None,None,None,None,6530,2,289,335,6530,1,2,2
2148,juzu,juzu.github.com,6,6,1469,111,2421,None,None,None,None,6532,6,59,111,6536,1,2,2
2149,kuuyee,kuuyee.org,2,2,737,3,1706,None,None,None,None,6538,2,2,3,6539,1,2,2
2150,saurid,UpMvc2,2,2,1162,63,151,None,None,None,None,6540,2,62,63,6540,1,3,3
2151,lpradel,Go,2,2,1164,3,399,None,None,None,None,6543,2,2,3,6543,1,1,1
2152,WiReSEP,Rollercoaster2011,15,15,1824,565,1267,None,None,None,None,6546,15,124,565,6552,2,6,10
2153,apache,karaf-site,13,13,2111,442,458,None,None,None,None,6563,13,193,442,6563,1,1,1
2154,Polycademy,devhub_wiki,1,1,1162,57,3762,None,None,None,None,6572,1,57,57,6572,1,1,1
2155,JaXt0r,EewAzVvE,3,3,1678,70,3618,None,None,None,None,6574,3,49,70,6574,1,3,3
2156,andremaha,wiley_professional_php5,1,1,1277,16,31,None,None,None,None,6576,1,16,16,6576,1,1,1
2157,hgrimberg01,448-semester-project,1,1,1187,4,631,None,None,None,None,6577,1,4,4,6577,1,1,1
2158,zlphoenix,LearnCSharp,4,4,1160,60,7017,None,None,None,None,6578,4,36,60,6579,1,1,1
2159,cassc,javaNotes,5,5,1196,16,525,None,None,None,None,6586,5,5,16,6586,1,2,2
2160,CMPUT301W13T03,classproject,8,8,1127,161,476,None,None,None,None,6587,8,75,161,6593,3,5,9
2161,gitsjogren,TareaWebShop,9,9,1274,36,829,None,None,None,None,6601,9,11,36,6597,1,2,2
2162,hfeeki,djiaoshoujia-lib,24,24,1937,132,15778,None,None,None,None,6605,24,39,132,6605,1,346,346
2163,pmarq003,avengers,9,9,1159,332,1108,None,None,None,None,6632,9,124,332,6630,1,2,2
